"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013/2014","Nova Scotia","2016A000212","Total, field of study","Current dollars","75","units","0","v1001414716","4.19","13779","","","","0"
"2014/2015","Nova Scotia","2016A000212","Total, field of study","Current dollars","75","units","0","v1001414716","4.19","14136","","","","0"
"2015/2016","Nova Scotia","2016A000212","Total, field of study","Current dollars","75","units","0","v1001414716","4.19","14705","","","","0"
"2016/2017","Nova Scotia","2016A000212","Total, field of study","Current dollars","75","units","0","v1001414716","4.19","15747","","","","0"
"2017/2018","Nova Scotia","2016A000212","Total, field of study","Current dollars","75","units","0","v1001414716","4.19","16717","","","","0"
"2018/2019","Nova Scotia","2016A000212","Total, field of study","Current dollars","75","units","0","v1001414716","4.19","17719","","","","0"
"2019/2020","Nova Scotia","2016A000212","Total, field of study","Current dollars","75","units","0","v1001414716","4.19","18621","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total, field of study","Current dollars","75","units","0","v1001414716","4.19","19531","","","","0"
"2021/2022","Nova Scotia","2016A000212","Total, field of study","Current dollars","75","units","0","v1001414716","4.19","20120","","","","0"
"2022/2023","Nova Scotia","2016A000212","Total, field of study","Current dollars","75","units","0","v1001414716","4.19","21650","","","","0"
"2023/2024","Nova Scotia","2016A000212","Total, field of study","Current dollars","75","units","0","v1001414716","4.19","25885","","","","0"
"2024/2025","Nova Scotia","2016A000212","Total, field of study","Current dollars","75","units","0","v1001414716","4.19","27733","","","","0"
"2006/2007","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","9576","","","","0"
"2007/2008","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","9391","","","","0"
"2008/2009","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","10130","","","","0"
"2009/2010","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","8525","","","","0"
"2010/2011","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","8525","","","","0"
"2011/2012","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","8394","","","","0"
"2012/2013","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","13528","","","","0"
"2013/2014","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","13752","","","","0"
"2014/2015","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","13349","","","","0"
"2015/2016","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","11838","","","","0"
"2016/2017","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","12268","","","","0"
"2017/2018","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","13515","","","","0"
"2018/2019","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","14739","","","","0"
"2019/2020","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","15254","","","","0"
"2020/2021","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","15539","","","","0"
"2021/2022","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","16309","","","","0"
"2022/2023","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","17647","","","","0"
"2023/2024","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","18901","","","","0"
"2024/2025","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427519","4.1","20298","","","","0"
"2006/2007","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","12506","","","","0"
"2007/2008","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","12402","","","","0"
"2008/2009","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","12358","","","","0"
"2009/2010","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","12303","","","","0"
"2010/2011","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","12303","","","","0"
"2011/2012","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","12683","","","","0"
"2012/2013","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","13007","","","","0"
"2013/2014","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","13547","","","","0"
"2014/2015","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","13983","","","","0"
"2015/2016","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","14371","","","","0"
"2016/2017","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","15731","","","","0"
"2017/2018","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","17192","","","","0"
"2018/2019","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","18737","","","","0"
"2019/2020","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","19361","","","","0"
"2020/2021","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","19552","","","","0"
"2021/2022","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","20157","","","","0"
"2022/2023","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","20820","","","","0"
"2023/2024","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","21974","","","","0"
"2024/2025","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427526","4.2","23436","","","","0"
"2006/2007","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","12023","","","","0"
"2007/2008","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","12071","","","","0"
"2008/2009","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","12242","","","","0"
"2009/2010","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","12193","","","","0"
"2010/2011","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","12193","","","","0"
"2011/2012","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","12668","","","","0"
"2012/2013","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","13159","","","","0"
"2013/2014","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","13568","","","","0"
"2014/2015","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","13893","","","","0"
"2015/2016","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","14588","","","","0"
"2016/2017","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","15223","","","","0"
"2017/2018","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","15818","","","","0"
"2018/2019","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","16689","","","","0"
"2019/2020","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","17492","","","","0"
"2020/2021","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","18499","","","","0"
"2021/2022","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","19029","","","","0"
"2022/2023","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","20377","","","","0"
"2023/2024","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","23970","","","","0"
"2024/2025","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427527","4.3","25727","","","","0"
"2006/2007","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","12746","","","","0"
"2007/2008","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","12390","","","","0"
"2008/2009","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","12314","","","","0"
"2009/2010","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","12444","","","","0"
"2010/2011","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","12444","","","","0"
"2011/2012","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","12896","","","","0"
"2012/2013","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","13347","","","","0"
"2013/2014","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","13931","","","","0"
"2014/2015","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","14334","","","","0"
"2015/2016","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","14790","","","","0"
"2016/2017","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","15573","","","","0"
"2017/2018","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","16202","","","","0"
"2018/2019","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","16999","","","","0"
"2019/2020","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","17815","","","","0"
"2020/2021","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","18923","","","","0"
"2021/2022","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","19748","","","","0"
"2022/2023","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","21053","","","","0"
"2023/2024","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","24485","","","","0"
"2024/2025","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","26300","","","","0"
"2006/2007","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","18116","","","","0"
"2007/2008","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","18926","","","","0"
"2008/2009","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","18926","","","","0"
"2009/2010","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","","..","","","0"
"2010/2011","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","","..","","","0"
"2011/2012","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","","..","","","0"
"2012/2013","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","","..","","","0"
"2013/2014","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","21580","","","","0"
"2014/2015","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","22228","","","","0"
"2015/2016","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","22896","","","","0"
"2016/2017","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","23584","","","","0"
"2017/2018","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","24294","","","","0"
"2018/2019","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","25024","","","","0"
"2019/2020","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","26510","","","","0"
"2020/2021","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","28041","","","","0"
"2021/2022","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","29616","","","","0"
"2022/2023","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","31239","","","","0"
"2023/2024","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","36527","","","","0"
"2024/2025","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","38742","","","","0"
"2006/2007","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","11870","","","","0"
"2007/2008","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","11685","","","","0"
"2008/2009","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","11740","","","","0"
"2009/2010","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","11732","","","","0"
"2010/2011","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","11732","","","","0"
"2011/2012","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","12102","","","","0"
"2012/2013","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","12558","","","","0"
"2013/2014","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","13050","","","","0"
"2014/2015","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","13482","","","","0"
"2015/2016","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","14030","","","","0"
"2016/2017","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","15103","","","","0"
"2017/2018","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","16143","","","","0"
"2018/2019","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","17285","","","","0"
"2019/2020","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","18069","","","","0"
"2020/2021","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","19073","","","","0"
"2021/2022","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","19694","","","","0"
"2022/2023","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","20841","","","","0"
"2023/2024","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","23938","","","","0"
"2024/2025","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","25790","","","","0"
"2006/2007","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","12516","","","","0"
"2007/2008","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","12734","","","","0"
"2008/2009","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","12893","","","","0"
"2009/2010","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","12990","","","","0"
"2010/2011","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","12975","","","","0"
"2011/2012","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","13481","","","","0"
"2012/2013","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","13965","","","","0"
"2013/2014","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","14676","","","","0"
"2014/2015","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","14810","","","","0"
"2015/2016","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","15270","","","","0"
"2016/2017","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","16091","","","","0"
"2017/2018","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","16793","","","","0"
"2018/2019","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","17686","","","","0"
"2019/2020","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","18485","","","","0"
"2020/2021","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","19528","","","","0"
"2021/2022","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","20400","","","","0"
"2022/2023","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","21983","","","","0"
"2023/2024","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","25664","","","","0"
"2024/2025","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427531","4.7","27590","","","","0"
"2006/2007","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","13100","","","","0"
"2007/2008","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","12645","","","","0"
"2008/2009","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","12224","","","","0"
"2009/2010","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","12688","","","","0"
"2010/2011","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","12683","","","","0"
"2011/2012","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","13142","","","","0"
"2012/2013","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","14139","","","","0"
"2013/2014","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","14816","","","","0"
"2014/2015","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","15451","","","","0"
"2015/2016","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","15867","","","","0"
"2016/2017","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","16634","","","","0"
"2017/2018","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","17155","","","","0"
"2018/2019","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","17920","","","","0"
"2019/2020","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","19115","","","","0"
"2020/2021","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","20314","","","","0"
"2021/2022","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","21597","","","","0"
"2022/2023","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","23400","","","","0"
"2023/2024","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","30025","","","","0"
"2024/2025","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427532","4.8","32076","","","","0"
"2006/2007","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","12995","","","","0"
"2007/2008","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","13465","","","","0"
"2008/2009","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","13434","","","","0"
"2009/2010","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","13496","","","","0"
"2010/2011","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","13496","","","","0"
"2011/2012","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","14115","","","","0"
"2012/2013","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","14656","","","","0"
"2013/2014","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","15052","","","","0"
"2014/2015","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","15333","","","","0"
"2015/2016","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","16559","","","","0"
"2016/2017","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","17824","","","","0"
"2017/2018","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","18759","","","","0"
"2018/2019","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","19615","","","","0"
"2019/2020","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","20236","","","","0"
"2020/2021","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","20414","","","","0"
"2021/2022","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","19847","","","","0"
"2022/2023","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","23867","","","","0"
"2023/2024","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","31216","","","","0"
"2024/2025","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427533","4.9","33213","","","","0"
"2006/2007","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","12750","","","","0"
"2007/2008","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","13560","","","","0"
"2008/2009","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","13560","","","","0"
"2009/2010","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","13560","","","","0"
"2010/2011","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","13560","","","","0"
"2011/2012","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","14220","","","","0"
"2012/2013","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","14451","","","","0"
"2013/2014","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","15087","","","","0"
"2014/2015","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","15540","","","","0"
"2015/2016","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","16008","","","","0"
"2016/2017","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","16488","","","","0"
"2017/2018","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","16983","","","","0"
"2018/2019","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","17493","","","","0"
"2019/2020","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","18752","","","","0"
"2020/2021","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","20049","","","","0"
"2021/2022","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","21384","","","","0"
"2022/2023","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","22671","","","","0"
"2023/2024","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","27795","","","","0"
"2024/2025","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","29836","","","","0"
"2006/2007","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","11000","","","","0"
"2007/2008","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","11845","","","","0"
"2008/2009","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","11038","","","","0"
"2009/2010","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","11091","","","","0"
"2010/2011","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","11091","","","","0"
"2011/2012","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","13851","","","","0"
"2012/2013","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","11867","","","","0"
"2013/2014","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","14218","","","","0"
"2014/2015","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","12590","","","","0"
"2015/2016","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","13087","","","","0"
"2016/2017","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","13834","","","","0"
"2017/2018","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","16639","","","","0"
"2018/2019","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","15520","","","","0"
"2019/2020","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","16650","","","","0"
"2020/2021","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","17589","","","","0"
"2021/2022","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","18648","","","","0"
"2022/2023","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","18902","","","","0"
"2023/2024","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","22360","","","","0"
"2024/2025","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427521","4.11","23861","","","","0"
"2007/2008","Nova Scotia","2016A000212","Dentistry","Current dollars","75","units","0","v62427522","4.12","35000","","","","0"
"2008/2009","Nova Scotia","2016A000212","Dentistry","Current dollars","75","units","0","v62427522","4.12","35000","","","","0"
"2009/2010","Nova Scotia","2016A000212","Dentistry","Current dollars","75","units","0","v62427522","4.12","40000","","","","0"
"2010/2011","Nova Scotia","2016A000212","Dentistry","Current dollars","75","units","0","v62427522","4.12","40000","","","","0"
"2011/2012","Nova Scotia","2016A000212","Dentistry","Current dollars","75","units","0","v62427522","4.12","39739","","","","0"
"2012/2013","Nova Scotia","2016A000212","Dentistry","Current dollars","75","units","0","v62427522","4.12","40000","","","","0"
"2013/2014","Nova Scotia","2016A000212","Dentistry","Current dollars","75","units","0","v62427522","4.12","44000","","","","0"
"2014/2015","Nova Scotia","2016A000212","Dentistry","Current dollars","75","units","0","v62427522","4.12","45320","","","","0"
"2015/2016","Nova Scotia","2016A000212","Dentistry","Current dollars","75","units","0","v62427522","4.12","46680","","","","0"
